match_id,radiant_win,radiant_team,dire_team,avg_mmr,num_mmr,game_mode,lobby_type
6536956415,False,"74,45,85,89,41","62,101,40,54,49",,,4,0
6536956413,False,"75,32,76,123,101","87,36,29,67,42",1500.0,1.0,22,7
6536956411,True,"40,27,12,76,7","41,101,83,99,52",1388.0,1.0,3,7
6536956410,True,"87,16,93,45,94","35,17,50,104,8",,,22,7
6536956409,True,"99,6,26,3,69","5,17,4,14,43",,,22,7
6536956318,False,"33,41,22,101,20","29,14,114,81,7",1146.0,1.0,4,0
6536956317,True,"120,16,64,9,70","13,59,26,48,14",2842.0,1.0,22,7
6536956316,True,"93,100,64,19,11","112,65,106,31,52",2870.0,1.0,22,0
6536956314,False,"123,36,106,121,10","22,28,84,21,12",1389.0,2.0,22,7
6536956306,True,"109,5,45,30,2","20,36,84,106,112",,,22,7
6536956305,True,"78,100,36,79,14","137,55,9,48,136",2944.0,3.0,22,0
6536956303,False,"105,51,45,32,31","44,74,75,137,30",3936.0,4.0,22,7
6536956216,True,"8,17,49,9,123","105,74,7,14,114",4506.0,1.0,22,7
6536956215,False,"45,35,104,36,93","50,76,71,11,1",3209.0,2.0,22,7
6536956213,True,"8,119,53,35,44","48,36,27,18,7",,,22,7
6536956212,True,"104,17,96,44,7","26,21,30,76,1",348.0,1.0,22,7
6536956206,False,"84,98,96,35,45","81,50,22,135,121",2356.0,2.0,22,0
6536956205,False,"52,137,85,64,136","84,107,15,1,6",3820.0,1.0,4,0
6536956202,False,"101,105,78,4,108","119,104,64,26,93",3110.0,3.0,22,7
6536956200,False,"7,44,63,33,36","10,121,67,2,111",,,22,7
6536956119,True,"75,5,48,14,42","49,67,23,30,123",2425.0,1.0,3,7
6536956117,True,"53,36,12,1,106","61,67,9,6,47",,,4,0
6536956116,False,"62,120,6,84,136","8,16,9,36,86",3432.0,5.0,22,7
6536956107,True,"1,99,30,76,75","71,31,36,48,42",,,22,7
6536956103,False,"26,44,126,81,33","36,64,1,16,35",,,22,7
6536956019,False,"74,75,6,45,85","16,86,81,33,128",3457.0,5.0,22,7
6536956014,False,"113,83,21,19,99","31,59,54,129,101",,,22,7
6536956006,True,"19,55,63,59,26","84,128,74,137,41",4419.0,1.0,22,7
6536956000,True,"82,14,84,4,20","100,44,97,7,35",2146.0,1.0,22,7
6536955917,False,"35,136,12,36,120","49,87,5,46,114",1815.0,1.0,22,7
6536955914,True,"31,70,21,17,128","87,2,59,63,14",4039.0,2.0,22,7
6536955909,False,"31,23,11,48,135","19,78,14,4,36",,,22,7
6536955908,False,"84,53,17,71,21","23,67,79,75,5",4572.0,4.0,22,0
6536955816,False,"14,19,84,30,85","43,38,40,94,11",804.0,1.0,22,7
6536955810,True,"50,93,99,22,86","44,26,47,83,114",3225.0,1.0,22,7
6536955809,False,"35,31,72,16,26","96,27,84,21,70",2330.0,1.0,22,7
6536955808,False,"98,42,101,69,35","36,105,8,23,64",3656.0,1.0,22,7
6536955807,True,"2,104,54,27,129","123,47,70,101,17",2941.0,1.0,22,7
6536955803,True,"6,94,59,121,101","25,111,4,9,41",1855.0,1.0,22,7
6536955802,True,"58,106,41,63,98","47,44,29,59,26",3057.0,3.0,3,7
6536955717,True,"104,86,91,18,59","29,119,26,92,6",3497.0,1.0,22,7
6536955715,False,"84,51,35,94,74","64,23,98,86,44",3056.0,3.0,22,7
6536955713,True,"7,112,70,49,129","14,40,71,1,3",4854.0,6.0,22,7
6536955712,False,"17,102,67,30,19","71,59,94,87,43",1232.0,2.0,22,7
6536955702,True,"6,46,5,100,20","62,137,63,21,84",1121.0,1.0,22,7
6536955701,True,"3,48,113,55,9","16,26,23,41,90",1460.0,2.0,22,7
6536955612,True,"56,16,22,120,45","67,68,85,86,75",2829.0,1.0,22,7
6536955610,True,"22,19,44,14,27","26,104,5,76,42",,,22,7
6536955609,True,"35,2,84,42,64","54,30,1,5,73",,,22,7
6536955608,False,"97,65,39,14,59","86,34,98,30,19",,,22,7
6536955607,True,"74,100,37,12,47","4,27,30,93,120",,,22,7
6536955606,False,"86,42,7,8,5","71,33,30,59,113",2983.0,1.0,22,7
6536955605,False,"119,48,137,123,84","42,34,26,14,71",,,22,7
6536955601,False,"22,35,5,129,18","114,90,9,84,33",1481.0,1.0,22,7
6536955600,True,"49,126,79,15,75","56,9,19,96,119",2876.0,2.0,22,7
6536955519,False,"23,71,46,29,101","64,6,8,26,2",2422.0,1.0,22,7
6536955512,True,"60,74,44,3,84","11,104,26,113,14",4176.0,2.0,22,7
6536955511,True,"128,70,74,59,50","11,93,27,44,26",1578.0,2.0,22,7
6536955508,False,"136,23,101,129,4","8,64,68,26,16",,,22,0
6536955503,True,"45,120,69,102,73","58,4,23,42,51",,,22,7
6536955501,False,"50,43,74,70,36","137,46,39,102,81",2881.0,3.0,22,7
6536955418,True,"27,85,1,98,17","105,14,70,100,33",3352.0,1.0,22,7
6536955412,False,"11,73,107,129,50","19,2,84,123,23",,,22,7
6536955410,True,"76,13,94,129,123","85,84,42,106,9",3108.0,1.0,22,7
6536955409,True,"58,22,77,94,82","59,64,1,57,35",,,22,0
6536955403,False,"18,90,83,128,34","8,100,84,129,9",,,22,7
6536955402,True,"121,1,84,129,74","90,19,114,23,20",3663.0,4.0,22,7
6536955400,False,"30,48,17,13,137","105,63,136,101,8",3271.0,3.0,22,7
6536955315,False,"53,120,126,26,54","40,70,85,32,31",,,22,7
6536955309,False,"16,58,6,126,26","101,42,83,96,128",3103.0,3.0,22,0
6536955308,True,"137,7,126,90,70","84,2,76,121,17",3660.0,1.0,22,7
6536955307,False,"95,38,75,26,113","30,63,62,60,42",1915.0,1.0,22,7
6536955303,False,"36,86,71,14,6","70,7,19,20,49",3210.0,3.0,22,7
6536955302,True,"8,14,22,68,81","104,26,18,11,40",,,22,7
6536955301,True,"101,94,106,62,14","26,36,126,44,90",,,22,7
6536955300,False,"40,67,85,9,39","27,90,137,6,94",,,22,7
6536955215,True,"36,71,137,8,76","72,79,74,63,98",2461.0,1.0,22,7
6536955214,False,"120,76,49,74,42","36,71,35,8,88",3662.0,2.0,22,7
6536955212,False,"39,36,30,1,123","84,8,35,79,2",2514.0,5.0,22,7
6536955211,True,"23,48,47,38,41","59,75,70,84,51",1029.0,1.0,4,0
6536955209,True,"121,84,76,6,19","70,34,96,101,123",,,22,7
6536955204,True,"137,101,93,47,83","128,43,8,14,45",2827.0,2.0,22,0
6536955202,False,"84,119,9,20,70","34,63,57,126,39",705.0,1.0,4,0
6536955201,True,"67,19,119,14,74","63,28,47,25,9",2458.0,1.0,22,7
6536955200,True,"126,62,90,1,30","26,27,49,94,6",,,22,7
6536955119,True,"111,9,16,94,49","46,2,74,86,51",3614.0,4.0,22,7
6536955111,True,"59,93,64,2,105","99,26,44,19,50",613.0,1.0,22,7
6536955105,False,"9,71,19,101,1","44,99,46,111,83",2919.0,1.0,22,7
6536955017,True,"58,7,8,27,12","35,105,42,114,23",2040.0,1.0,22,0
6536955012,False,"27,72,19,30,16","43,75,1,81,9",1689.0,2.0,22,7
6536955009,True,"23,93,84,114,13","86,47,61,7,1",3443.0,1.0,22,7
6536955008,False,"74,53,26,35,25","86,85,11,14,106",3381.0,2.0,22,7
6536955002,True,"84,48,22,27,120","44,107,30,85,72",2894.0,2.0,22,7
6536955001,False,"98,22,112,29,63","69,2,31,26,14",1120.0,2.0,22,7
6536954914,True,"1,14,16,75,102","101,2,46,63,35",2805.0,2.0,22,7
6536954907,False,"64,110,85,93,36","28,75,63,44,84",2042.0,1.0,22,7
6536954906,True,"76,1,137,74,53","44,29,30,63,37",3569.0,1.0,22,7
6536954902,True,"94,86,9,64,5","68,33,84,13,26",3219.0,2.0,22,7
6536954900,False,"64,39,74,44,129","40,6,27,123,11",3213.0,1.0,22,7
6536954819,False,"93,2,123,26,104","44,119,74,30,27",1857.0,1.0,22,7
6536954818,False,"23,129,86,20,63","65,123,1,81,3",4004.0,3.0,22,7
6536954812,True,"93,31,6,48,129","8,42,80,14,39",,,22,7
6536954809,True,"16,46,83,8,50","37,86,2,45,19",2756.0,4.0,22,7
6536954804,False,"31,11,100,94,45","14,9,74,6,3",4556.0,1.0,22,7
6536954801,True,"80,22,14,104,15","62,99,84,6,27",2508.0,1.0,22,0
6536954800,False,"14,103,37,129,46","16,17,123,57,114",3583.0,5.0,22,0
6536954716,True,"5,9,6,43,99","64,94,44,2,22",2923.0,1.0,22,7
6536954709,True,"96,64,46,44,85","29,94,119,106,23",,,22,7
6536954619,True,"72,119,2,64,84","1,26,19,85,35",,,22,7
6536954615,True,"36,34,41,87,63","68,119,104,59,42",,,22,0
6536954613,False,"39,30,42,85,37","104,20,75,114,27",2263.0,1.0,22,0
6536954611,False,"44,35,72,21,7","11,19,98,107,86",2525.0,1.0,22,7
6536954600,True,"31,44,25,84,105","76,92,135,40,87",4144.0,1.0,22,7
6536954519,True,"85,53,45,90,94","52,62,106,86,5",,,22,7
6536954518,True,"26,11,39,44,29","101,40,72,85,16",,,22,7
6536954517,False,"39,29,4,16,93","67,121,40,35,41",,,22,7
6536954515,False,"35,18,137,32,36","70,17,30,98,14",3480.0,1.0,22,7
6536954509,True,"121,47,96,126,54","64,137,106,18,67",2994.0,3.0,4,0
6536954507,False,"36,5,48,14,96","121,137,100,54,30",2348.0,2.0,22,7
6536954506,True,"42,74,2,26,64","63,16,121,94,36",3471.0,3.0,22,7
6536954504,False,"23,4,7,100,74","64,129,93,101,38",,,22,7
6536954503,False,"8,123,137,84,74","21,3,45,6,120",,,22,0
6536954501,False,"47,8,75,14,26","45,60,34,12,30",,,22,7
6536954500,False,"121,99,83,47,71","84,35,8,74,135",1630.0,2.0,22,7
6536954408,True,"13,104,93,17,9","14,94,84,41,67",898.0,2.0,22,7
6536954407,False,"75,48,27,87,108","29,106,58,6,26",4098.0,2.0,22,7
6536954405,True,"63,36,16,14,87","56,20,23,90,65",,,22,0
6536954402,False,"75,64,44,23,11","86,8,99,74,73",4278.0,2.0,22,7
6536954400,True,"15,11,86,23,9","25,46,62,6,14",,,22,7
6536954318,False,"1,84,90,120,86","85,19,60,64,25",3527.0,2.0,22,7
6536954317,False,"63,2,36,47,8","84,93,9,14,17",,,22,7
6536954313,False,"89,16,22,36,84","129,40,62,8,11",867.0,1.0,22,0
6536954310,False,"26,19,126,59,114","47,62,36,8,60",2795.0,2.0,22,7
6536954303,True,"8,86,82,104,66","5,120,19,29,113",2090.0,1.0,22,7
6536954211,False,"99,50,41,37,39","114,87,64,126,2",,,22,7
6536954210,True,"48,21,137,27,16","93,14,88,64,113",4417.0,4.0,22,7
6536954208,False,"4,53,104,62,8","136,86,80,114,59",,,22,0
6536954200,False,"54,74,6,7,27","71,101,105,62,19",3537.0,1.0,22,7
6536954112,False,"101,86,97,61,18","77,135,8,111,19",,,22,0
6536954110,True,"86,44,114,14,105","64,70,36,19,53",2504.0,2.0,22,7
6536954109,False,"86,72,99,97,8","102,75,19,50,120",,,22,7
6536954106,True,"85,11,105,14,100","54,104,30,46,87",2740.0,3.0,22,7
6536954104,True,"66,86,104,6,14","120,10,27,47,90",3251.0,3.0,22,7
6536954018,False,"17,8,137,5,28","114,53,104,39,30",4190.0,2.0,22,7
6536954009,True,"102,2,47,54,101","73,70,99,30,37",1258.0,1.0,22,7
6536953916,False,"16,8,5,9,74","45,86,137,41,81",3741.0,4.0,22,7
6536953914,True,"2,44,30,5,94","26,25,67,35,105",,,22,0
6536953913,False,"36,42,71,87,75","93,35,123,96,102",3431.0,2.0,22,7
6536953911,False,"26,35,71,104,8","21,105,19,2,5",,,3,7
6536953906,True,"11,70,14,57,137","5,62,52,54,114",3702.0,4.0,22,7
6536953905,True,"2,53,47,94,14","59,36,50,81,43",2702.0,2.0,22,7
6536953903,False,"11,137,39,93,30","32,75,16,21,49",3155.0,1.0,22,0
6536953901,False,"99,41,5,19,80","112,36,73,97,7",1604.0,2.0,22,7
6536953900,False,"22,100,2,32,128","84,76,8,121,75",2228.0,1.0,22,7
6536953813,True,"99,123,93,35,40","1,25,87,36,2",440.0,1.0,22,7
6536953812,False,"87,41,16,39,14","85,33,48,45,13",2712.0,4.0,22,7
6536953804,True,"32,22,64,6,123","110,137,15,85,8",3480.0,1.0,22,7
6536953801,True,"71,113,16,93,46","1,19,59,11,14",,,22,7
6536953718,False,"86,67,68,16,59","128,120,56,80,119",4003.0,1.0,22,7
6536953717,False,"137,4,114,26,92","74,22,54,20,98",3810.0,2.0,22,7
6536953707,False,"87,137,50,1,35","94,4,64,58,72",1451.0,2.0,22,7
6536953618,True,"85,17,11,5,62","53,20,26,93,36",,,22,7
6536953613,False,"19,14,39,101,84","46,76,137,45,3",5022.0,4.0,22,7
6536953612,False,"35,30,71,8,33","14,59,21,4,90",854.0,1.0,22,7
6536953610,False,"26,76,1,14,36","7,23,19,57,87",,,22,7
6536953605,False,"94,29,34,14,35","111,70,36,105,104",1418.0,1.0,22,7
6536953511,False,"39,45,76,93,49","101,40,25,10,42",,,22,7
6536953509,True,"112,46,83,137,16","94,100,33,21,2",,,22,7
6536953508,True,"81,4,2,101,123","74,19,137,121,63",4211.0,2.0,22,7
6536953419,True,"74,104,46,30,136","16,93,26,39,121",2874.0,1.0,22,7
6536953418,False,"25,8,35,104,3","84,12,85,74,20",1132.0,1.0,22,7
6536953412,False,"2,23,27,35,83","44,76,30,129,110",,,22,7
6536953411,False,"62,101,35,41,2","84,44,74,37,58",3629.0,5.0,22,0
6536953410,True,"6,85,11,129,119","27,123,72,76,29",4222.0,4.0,22,7
6536953404,False,"35,7,93,47,11","14,94,1,129,90",,,22,7
6536953403,True,"129,34,1,68,31","63,16,74,44,105",,,22,7
6536953401,False,"98,1,11,9,27","67,35,64,96,49",141.0,1.0,22,7
6536953315,True,"96,111,11,35,109","19,121,33,58,100",1803.0,2.0,22,0
6536953313,False,"30,11,7,36,104","43,1,26,121,23",,,22,7
6536953309,True,"75,12,39,15,3","108,62,135,43,49",2138.0,2.0,4,0
6536953308,True,"3,107,53,104,32","59,96,90,91,44",2113.0,1.0,22,7
6536953307,True,"81,96,14,74,79","30,113,45,54,108",2866.0,3.0,22,7
6536953218,False,"123,29,22,42,13","63,84,14,19,90",3698.0,3.0,22,7
6536953217,True,"95,14,137,26,31","35,27,64,86,1",,,22,0
6536953216,False,"64,114,98,76,129","6,5,3,80,11",2246.0,1.0,22,7
6536953214,False,"72,26,109,6,137","114,40,67,27,2",2645.0,3.0,22,7
6536953213,True,"63,27,51,22,71","98,18,39,101,13",2557.0,5.0,3,7
6536953212,False,"84,53,99,26,70","94,31,12,123,36",,,22,7
6536953210,False,"120,16,21,53,14","13,85,2,64,10",,,22,7
6536953208,True,"14,20,70,53,135","47,11,112,86,98",1490.0,1.0,22,7
6536953202,True,"53,113,43,23,119","70,14,48,97,31",1731.0,3.0,3,7
6536953201,False,"16,121,14,44,76","94,90,129,27,9",3051.0,1.0,22,0
6536953118,True,"81,75,16,36,8","43,58,21,44,59",,,22,7
6536953114,False,"105,33,28,16,94","137,113,53,19,107",5048.0,1.0,22,0
6536953113,True,"14,6,27,99,19","95,108,7,84,54",1936.0,1.0,22,7
6536953112,False,"70,101,85,92,110","63,2,95,84,71",,,22,7
6536953111,False,"1,25,84,75,40","86,104,64,137,74",3132.0,2.0,22,7
6536953110,False,"26,86,63,104,22","1,34,51,64,97",,,22,7
6536953105,False,"26,89,6,23,35","22,50,41,15,14",3971.0,1.0,22,7
6536953104,True,"10,11,79,101,36","14,75,21,29,63",,,22,7
6536953102,False,"35,86,11,93,78","29,41,84,21,90",3539.0,2.0,22,7
6536953016,True,"1,111,120,86,76","121,13,129,94,104",5355.0,4.0,22,7
6536953007,False,"5,13,48,16,98","19,36,45,27,50",,,22,7
6536953006,False,"60,26,126,113,1","12,11,90,14,27",1499.0,1.0,22,7
6536953004,True,"74,16,47,1,5","33,137,128,107,8",1525.0,1.0,22,0
6536952911,False,"23,45,70,111,1","7,22,5,44,90",3733.0,1.0,22,7
6536952903,False,"23,104,14,75,84","21,81,85,44,121",3031.0,1.0,22,7
6536952817,False,"42,7,70,37,50","19,44,26,126,2",4180.0,2.0,22,7
6536952816,True,"7,1,13,84,104","74,48,129,17,27",5318.0,5.0,22,7
6536952814,False,"70,26,137,47,58","14,17,129,8,84",1712.0,1.0,22,7
6536952805,False,"75,104,60,110,6","40,94,120,74,85",1383.0,4.0,22,7
6536952719,False,"14,39,99,93,64","37,81,52,35,135",,,22,0
6536952717,True,"85,2,64,41,106","86,81,70,30,84",,,22,7
6536952710,False,"86,106,19,137,105","84,79,12,8,85",3667.0,1.0,22,7
6536952702,False,"32,123,83,70,136","13,71,109,31,19",,,22,7
6536952701,True,"12,20,108,75,129","71,6,68,128,23",562.0,1.0,4,0
6536952700,False,"72,42,64,85,1","5,12,123,49,29",3843.0,6.0,22,0
6536952617,False,"22,53,102,44,14","86,137,57,19,23",4654.0,2.0,22,0
6536952615,True,"20,14,110,44,97","64,84,19,29,11",,,22,7
6536952612,True,"11,32,42,71,43","27,120,19,30,137",2128.0,1.0,22,7
6536952605,True,"75,42,53,22,62","104,105,19,16,101",3309.0,1.0,22,7
6536952604,False,"4,59,101,48,58","112,8,54,85,104",,,22,7
6536952603,True,"35,4,99,68,25","14,137,26,74,81",2036.0,4.0,22,0
6536952601,False,"62,63,72,11,21","107,105,93,23,106",3499.0,2.0,22,0
6536952517,False,"8,121,39,107,48","21,110,42,27,62",3058.0,3.0,22,7
6536952502,False,"47,81,58,67,74","6,14,72,112,108",2811.0,2.0,22,7
6536952418,False,"7,23,63,8,27","42,34,43,126,119",2665.0,2.0,22,7
6536952417,False,"19,100,14,25,36","98,8,15,85,20",3934.0,1.0,22,7
6536952405,True,"2,39,84,45,44","53,106,5,63,81",2921.0,2.0,22,7
6536952401,False,"105,36,67,2,121","35,14,87,70,46",,,22,7
6536952400,True,"123,2,75,93,5","62,11,8,7,87",2976.0,3.0,22,7
6536952313,False,"41,86,13,69,14","1,84,81,106,101",4359.0,2.0,22,7
6536952312,False,"121,70,28,109,6","32,67,94,40,87",1253.0,1.0,4,0
6536952311,True,"8,14,105,120,110","46,101,84,113,49",,,22,7
6536952303,True,"25,48,17,100,75","101,18,85,16,9",1531.0,2.0,3,7
6536952215,True,"26,63,45,14,36","27,77,83,1,21",2997.0,2.0,22,7
6536952212,True,"85,101,89,53,16","11,9,74,43,59",3782.0,1.0,22,0
6536952206,True,"99,62,76,21,93","22,14,80,86,8",,,22,7
6536952203,False,"62,41,26,75,9","137,30,104,93,22",2895.0,4.0,22,7
6536952202,False,"44,99,39,114,75","106,58,51,71,113",,,22,0
6536952201,True,"59,50,87,103,93","111,69,11,64,67",3450.0,1.0,22,7
6536952200,True,"1,54,91,59,58","27,25,135,94,57",1833.0,2.0,22,7
6536952118,True,"50,104,5,106,36","42,75,2,47,123",961.0,1.0,22,0
6536952117,False,"75,7,47,45,39","86,16,30,54,35",3545.0,4.0,22,7
6536952116,True,"137,64,4,36,1","62,63,105,73,49",3677.0,2.0,22,7
6536952115,False,"72,31,21,2,60","8,40,69,52,135",3089.0,3.0,22,7
6536952108,False,"6,7,25,96,15","58,59,43,3,41",,,4,0
6536952107,False,"19,29,64,83,76","36,35,54,27,102",3494.0,1.0,22,7
6536952106,True,"137,5,71,66,8","74,19,100,21,20",4761.0,3.0,22,7
6536952105,False,"14,71,93,8,5","80,101,44,58,30",,,22,7
6536952102,False,"7,137,129,126,26","100,21,103,41,52",4491.0,1.0,22,7
6536952101,False,"14,85,11,71,113","26,23,50,28,42",3907.0,1.0,22,7
6536952014,False,"4,100,44,101,46","104,85,11,128,6",3152.0,2.0,22,7
6536952013,True,"42,86,65,39,98","101,36,135,104,51",2554.0,4.0,22,7
6536952010,True,"8,63,102,110,85","100,36,93,30,73",3111.0,1.0,22,7
6536952007,True,"35,107,42,31,47","1,58,14,71,13",,,22,7
6536952006,True,"11,25,41,50,99","16,47,20,93,23",,,22,7
6536951818,True,"8,104,90,37,21","40,99,123,26,108",1954.0,2.0,22,7
6536951816,True,"113,49,86,19,33","21,1,68,81,44",4580.0,2.0,22,7
6536951805,False,"93,21,33,86,35","42,31,100,2,39",2616.0,2.0,22,7
6536951804,False,"6,28,5,8,123","18,81,11,104,14",2370.0,1.0,22,7
6536951803,True,"45,36,96,114,17","78,31,74,4,14",2068.0,1.0,4,0
6536951801,True,"113,9,75,28,35","45,40,50,119,42",,,22,7
6536951717,False,"36,120,53,90,70","17,9,48,104,84",4472.0,1.0,22,7
6536951716,True,"25,72,6,43,2","7,31,16,70,36",3310.0,3.0,22,7
6536951705,True,"16,40,121,19,26","104,90,6,85,123",3932.0,7.0,22,7
6536951704,True,"2,62,84,44,23","71,41,30,74,5",,,22,7
6536951618,False,"47,8,11,69,112","93,79,71,119,75",2843.0,1.0,22,7
6536951616,False,"1,36,83,126,45","56,35,27,94,95",,,22,7
6536951612,True,"84,121,7,11,13","90,85,113,111,32",3200.0,3.0,22,7
6536951610,True,"27,23,104,93,110","135,35,59,98,25",3945.0,3.0,22,7
6536951519,False,"36,137,64,9,28","41,108,75,35,84",2605.0,2.0,22,7
6536951514,False,"7,86,42,126,137","97,75,27,70,135",3127.0,1.0,22,7
6536951513,True,"47,104,45,44,9","36,114,85,94,49",1590.0,1.0,22,7
6536951512,True,"26,74,93,9,99","70,137,31,51,48",3391.0,1.0,22,7
6536951511,False,"32,31,13,74,99","1,43,30,37,129",2692.0,1.0,22,7
6536951510,False,"6,105,21,99,87","84,43,137,42,121",4174.0,5.0,22,7
6536951509,False,"2,66,71,30,44","121,36,35,128,43",1344.0,1.0,22,7
6536951503,True,"123,62,2,41,36","88,86,8,15,14",,,22,7
6536951419,True,"1,119,99,5,64","30,86,8,16,74",,,22,7
6536951418,True,"1,105,123,9,14","101,137,17,10,99",4043.0,2.0,22,0
6536951413,False,"54,75,53,8,26","6,14,76,7,25",,,22,7
6536951403,False,"58,84,91,12,20","3,96,106,94,32",1481.0,1.0,4,0
6536951401,False,"8,85,9,87,74","101,44,137,35,123",2996.0,2.0,22,7
6536951400,True,"9,26,8,82,98","70,100,58,19,101",,,22,7
6536951317,True,"8,35,2,84,22","11,50,12,71,121",2952.0,1.0,22,7
6536951316,True,"84,35,25,46,63","136,6,64,2,39",3039.0,1.0,22,7
6536951315,False,"79,6,42,113,32","23,9,35,58,136",,,4,0
6536951314,True,"75,36,7,97,59","14,46,72,8,96",1820.0,3.0,22,7
6536951310,False,"136,19,74,94,29","13,12,86,129,75",4404.0,3.0,22,0
6536951309,True,"27,94,21,69,84","59,114,42,101,104",3130.0,2.0,22,7
6536951303,False,"6,20,2,28,30","4,14,113,7,75",,,22,7
6536951301,False,"23,121,10,14,104","41,120,34,53,26",2804.0,2.0,22,7
6536951219,True,"50,36,48,2,5","44,21,30,101,11",2457.0,1.0,22,7
6536951217,True,"48,89,35,6,5","50,14,64,26,49",1631.0,1.0,22,7
6536951215,True,"20,70,81,105,65","128,91,7,114,40",,,22,7
6536951212,False,"4,114,57,44,16","101,48,90,49,120",3691.0,3.0,22,7
6536951206,True,"46,120,101,84,8","54,64,50,18,78",2774.0,1.0,22,0
6536951113,False,"44,28,57,76,86","47,103,26,88,109",3157.0,1.0,22,7
6536951112,True,"71,17,12,58,69","16,46,26,135,84",3441.0,2.0,22,7
6536951111,False,"113,63,41,120,40","11,12,84,36,1",3234.0,2.0,4,0
6536951105,True,"70,128,55,27,45","6,84,46,64,16",3479.0,3.0,22,7
6536951104,False,"29,19,74,23,26","59,86,85,137,114",3444.0,4.0,22,7
6536951005,False,"7,21,2,8,111","68,94,1,74,19",,,22,7
6536951004,False,"19,31,16,73,14","82,5,1,86,2",,,22,7
6536950918,False,"64,84,6,17,73","48,31,49,63,98",2890.0,2.0,22,7
6536950917,False,"75,14,63,70,26","27,9,78,94,8",2570.0,3.0,22,7
6536950912,True,"136,96,101,56,94","72,21,79,2,22",3367.0,2.0,22,7
6536950812,False,"23,65,74,111,28","109,49,57,44,36",4490.0,1.0,22,7
6536950811,True,"22,129,46,62,93","50,12,7,119,128",,,22,0
6536950717,False,"45,92,9,94,32","75,18,41,74,31",,,22,7
6536950704,True,"44,75,50,137,39","112,43,14,67,64",1919.0,1.0,22,7
6536950703,True,"79,84,8,4,35","43,102,23,6,5",158.0,1.0,22,7
6536950618,True,"101,5,6,21,47","59,86,72,26,77",,,22,0
6536950616,True,"75,46,67,119,2","70,8,44,30,73",,,22,7
6536950615,False,"27,12,62,35,45","6,75,7,59,91",1601.0,1.0,22,7
6536950611,True,"70,14,15,57,44","113,53,47,97,135",,,4,0
6536950602,False,"21,28,75,59,26","39,93,98,5,62",2901.0,2.0,22,7
6536950601,True,"42,59,128,69,84","30,9,13,41,49",2955.0,1.0,22,7
6536950518,True,"72,84,44,21,64","53,9,41,74,78",1637.0,1.0,22,7
6536950517,False,"48,20,73,7,26","36,137,35,62,8",2349.0,1.0,22,7
6536950516,True,"29,27,56,43,48","39,8,137,21,31",3475.0,1.0,22,7
6536950419,False,"60,35,31,26,4","1,108,128,23,57",4393.0,5.0,22,7
6536950418,False,"87,94,62,99,35","44,2,136,76,64",2694.0,2.0,22,7
6536950416,False,"87,17,74,97,8","40,104,14,42,35",2394.0,2.0,22,7
6536950414,False,"59,123,136,108,42","6,26,2,20,74",3979.0,4.0,22,7
6536950413,False,"41,129,9,53,36","62,8,26,74,11",,,22,7
6536950412,False,"8,68,44,16,64","109,69,90,71,25",3156.0,1.0,22,7
6536950407,False,"25,19,74,23,30","11,84,64,81,47",,,22,7
6536950406,False,"74,67,13,129,39","120,45,81,17,54",4359.0,6.0,22,7
6536950402,False,"17,137,45,42,86","87,101,15,54,16",2322.0,4.0,22,0
6536950308,True,"101,40,6,16,74","8,68,7,23,64",3029.0,1.0,22,7
6536950307,False,"69,105,32,121,97","36,54,90,16,135",4345.0,2.0,22,7
6536950306,False,"9,39,101,99,89","8,106,100,123,14",3290.0,1.0,22,0
6536950301,True,"31,46,86,12,98","74,94,85,54,14",1479.0,1.0,22,7
6536950218,True,"50,110,106,44,54","64,105,40,47,41",2908.0,1.0,22,7
6536950217,False,"44,50,74,7,98","84,94,14,85,22",3104.0,1.0,22,7
6536950216,True,"11,101,10,2,5","113,104,21,52,47",,,22,7
6536950215,False,"11,16,9,114,84","41,85,26,62,21",,,22,7
6536950213,True,"74,51,111,41,40","19,79,5,129,112",3828.0,1.0,22,7
6536950209,False,"90,101,41,126,16","102,74,94,9,64",,,22,7
6536950204,True,"7,31,137,54,6","48,82,101,45,29",2212.0,1.0,22,7
6536950119,True,"120,86,81,82,105","9,123,1,40,85",4567.0,4.0,22,7
6536950112,False,"64,1,22,42,27","40,94,80,6,86",,,22,7
6536950107,False,"50,41,86,129,69","26,84,2,6,100",,,22,7
6536950106,True,"46,19,27,40,10","74,7,33,16,95",2520.0,1.0,22,7
6536950105,True,"82,95,101,40,14","53,10,136,31,11",3995.0,2.0,22,7
6536950103,True,"86,6,30,25,98","9,74,1,45,16",4737.0,3.0,22,7
6536950017,False,"11,28,85,105,95","128,4,8,17,27",,,22,0
6536950016,False,"45,35,19,30,51","97,31,1,59,91",2333.0,3.0,22,7
6536950011,False,"64,35,70,78,84","2,46,44,37,21",3669.0,2.0,22,7
6536950010,False,"135,121,30,1,99","46,50,62,97,114",2628.0,3.0,22,7
6536950009,True,"33,94,67,84,20","14,99,9,6,137",1843.0,2.0,22,7
6536950008,True,"8,110,70,59,84","12,16,5,11,104",,,22,7
6536950004,False,"49,137,6,27,84","22,41,99,30,40",3019.0,1.0,22,7
6536950003,False,"10,79,16,62,113","8,2,30,20,101",2040.0,1.0,22,7
6536950002,False,"19,2,47,59,45","62,70,86,42,126",4019.0,3.0,22,7
6536949907,False,"19,126,30,86,23","84,36,95,137,35",3042.0,1.0,22,7
